"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"609256";"15012";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";50000;7099;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"104";NA;"115";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"609257";"15012";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";50000;7099;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"104";NA;"115";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"609258";"15012";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";50000;7099;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"27";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;36;2;"";"";NA
"609382";"15012";NA;NA;NA;NA;NA;NA;NA;2;"12/01/2022";"Vente";371;NA;"";"";"B217";"LIMAGNE GRANDE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AB";145;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"PA";"";53
"609397";"15012";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";119000;2;"";"RUE";"0380";"DU MONT MOUCHET";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";321;"";"10";111,91;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"609398";"15012";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";119000;18;"";"RUE";"0500";"DE LA SABLIERE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";321;"";"15";112;"16";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;110;3;"";"";NA
"609437";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/02/2022";"Vente";210300;6;"";"CITE";"A070";"SOPHIE BERTHELOT";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AM";183;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;160;5;"S";"";727
"609438";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/02/2022";"Vente";210300;NA;"";"LOT";"A013";"BONAFE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AM";186;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"RUE";894
"609464";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";50000;30;"A";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";233;"";"64";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"609465";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";50000;28;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";233;"";"15";NA;"45";24,08;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"609466";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";50000;28;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";233;"";"15";NA;"45";24,08;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;24;1;"";"";NA
"609979";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";261250;15;"";"";"B003";"LES AYGADES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BA";80;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;170;4;"J";"";660
"609980";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";261250;15;"";"";"B003";"LES AYGADES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BA";80;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;170;4;"S";"";488
"609981";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";261250;NA;"";"";"B003";"LES AYGADES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BA";157;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";93
"609982";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";261250;NA;"";"";"B003";"LES AYGADES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BA";157;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AG";"";260
"609985";"15012";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";60000;NA;"";"";"B385";"LE VERT SUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BH";73;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";1616
"609986";"15012";NA;NA;NA;NA;NA;NA;NA;2;"13/01/2022";"Vente";897,6;NA;"";"";"B385";"LE VERT SUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BH";85;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";102
"610028";"15012";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";42000;7098;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"18";33,6;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;35;2;"";"";NA
"610029";"15012";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";42000;7098;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"81";NA;"87";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"610030";"15012";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";42000;7098;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"81";NA;"87";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"610192";"15012";NA;NA;NA;NA;NA;NA;NA;1;"28/01/2022";"Vente";34000;10;"";"RUE";"0336";"LEO FERRE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BI";293;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";732
"610296";"15012";NA;NA;NA;NA;NA;NA;NA;1;"31/01/2022";"Vente";226100;1;"";"RTE";"0212";"D ESMOLES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AL";52;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;115;4;"S";"";720
"610297";"15012";NA;NA;NA;NA;NA;NA;NA;1;"31/01/2022";"Vente";226100;1;"";"RTE";"0212";"D ESMOLES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AL";52;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";720
"610302";"15012";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";76000;7099;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"110";NA;"97";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"610303";"15012";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";76000;7099;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"32";54,52;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;54;3;"";"";NA
"610304";"15012";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";76000;7099;"";"ALL";"0144";"DES DEUX MONTS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AT";95;"";"110";NA;"97";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"610455";"15012";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";80000;10;"";"PL";"0480";"DE LA REPUBLIQUE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";527;"";"4014";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"610456";"15012";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";80000;10;"";"PL";"0480";"DE LA REPUBLIQUE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";527;"";"2007";NA;"2012";37,45;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;37;2;"";"";NA
"610457";"15012";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";80000;10;"";"PL";"0480";"DE LA REPUBLIQUE";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";527;"";"2007";NA;"2012";37,45;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"610632";"15012";NA;NA;NA;NA;NA;NA;NA;1;"12/02/2022";"Vente";219400;10;"";"SQ";"0530";"RICHARD WAGNER";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AN";107;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;88;4;"S";"";713
"610640";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/03/2022";"Vente";261250;1235;"";"ALL";"0124";"DE CONROS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AX";61;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;89;5;"S";"";1004
"610641";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/03/2022";"Vente";261250;NA;"";"";"B163";"LE GARRIC";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AX";62;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";288
"610643";"15012";NA;NA;NA;NA;NA;NA;NA;1;"12/02/2022";"Vente";30000;NA;"";"LOT";"A035";"PUECH";15130;"ARPAJON-SUR-CERE";"15";12;NA;"E";605;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";785
"610645";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/03/2022";"Vente";111200;25;"";"AV";"0300";"JEAN JAURES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";403;"";"14";NA;"2";72,55;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;70;4;"";"";NA
"610646";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/03/2022";"Vente";111200;25;"";"AV";"0300";"JEAN JAURES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";403;"";"14";NA;"2";72,55;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"610647";"15012";NA;NA;NA;NA;NA;NA;NA;1;"01/03/2022";"Vente";111200;25;"";"AV";"0300";"JEAN JAURES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";403;"";"26";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"610746";"15012";NA;NA;NA;NA;NA;NA;NA;1;"18/02/2022";"Vente";49150;NA;"";"";"B301";"PRES DU PLANESTIOU";15130;"ARPAJON-SUR-CERE";"15";12;NA;"B";185;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";19900
"611053";"15012";NA;NA;NA;NA;NA;NA;NA;1;"23/02/2022";"Vente en l'état futur d'achèvement";130500;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"12";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611054";"15012";NA;NA;NA;NA;NA;NA;NA;1;"23/02/2022";"Vente en l'état futur d'achèvement";130500;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"36";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611055";"15012";NA;NA;NA;NA;NA;NA;NA;1;"23/02/2022";"Vente en l'état futur d'achèvement";260000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"34";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611056";"15012";NA;NA;NA;NA;NA;NA;NA;1;"23/02/2022";"Vente en l'état futur d'achèvement";260000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"11";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611059";"15012";NA;NA;NA;NA;NA;NA;NA;1;"23/02/2022";"Vente en l'état futur d'achèvement";195000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"14";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611060";"15012";NA;NA;NA;NA;NA;NA;NA;1;"23/02/2022";"Vente en l'état futur d'achèvement";195000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"38";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611155";"15012";NA;NA;NA;NA;NA;NA;NA;1;"07/03/2022";"Vente";1;NA;"";"LOT";"A060";"DOMAINE DES COURCIERES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AN";204;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";125
"611361";"15012";NA;NA;NA;NA;NA;NA;NA;1;"19/02/2022";"Vente";220000;110;"";"CHE";"0290";"D'IMMARION";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AW";301;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;90;4;"S";"";829
"611447";"15012";NA;NA;NA;NA;NA;NA;NA;1;"11/03/2022";"Vente en l'état futur d'achèvement";515200;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"35";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611448";"15012";NA;NA;NA;NA;NA;NA;NA;1;"11/03/2022";"Vente en l'état futur d'achèvement";266000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"25";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611495";"15012";NA;NA;NA;NA;NA;NA;NA;1;"09/03/2022";"Vente";1e+05;NA;"";"RUE";"0120";"DE CONQUES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AH";199;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AG";"";295
"611496";"15012";NA;NA;NA;NA;NA;NA;NA;1;"09/03/2022";"Vente";1e+05;39;"";"AV";"0220";"DU GENERAL LECLERC";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AH";206;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;23;2;"S";"";313
"611497";"15012";NA;NA;NA;NA;NA;NA;NA;1;"09/03/2022";"Vente";1e+05;39;"";"AV";"0220";"DU GENERAL LECLERC";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AH";206;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;212;0;"S";"";313
"611498";"15012";NA;NA;NA;NA;NA;NA;NA;1;"09/03/2022";"Vente";1e+05;39;"";"AV";"0220";"DU GENERAL LECLERC";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AH";206;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;260;0;"S";"";313
"611500";"15012";NA;NA;NA;NA;NA;NA;NA;1;"16/03/2022";"Vente en l'état futur d'achèvement";198000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"16";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611501";"15012";NA;NA;NA;NA;NA;NA;NA;1;"16/03/2022";"Vente en l'état futur d'achèvement";198000;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"40";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611502";"15012";NA;NA;NA;NA;NA;NA;NA;1;"16/03/2022";"Vente en l'état futur d'achèvement";226819,56;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"39";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611503";"15012";NA;NA;NA;NA;NA;NA;NA;1;"16/03/2022";"Vente en l'état futur d'achèvement";226819,56;NA;"";"AV";"0240";"DU GENERAL MILHAUD";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";569;"";"15";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"611549";"15012";NA;NA;NA;NA;NA;NA;NA;1;"17/03/2022";"Vente";58000;8;"";"RUE";"0440";"DU PUY DE VAURS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";402;"";"13";37;"27";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;33;1;"";"";NA
"611550";"15012";NA;NA;NA;NA;NA;NA;NA;1;"17/03/2022";"Vente";58000;8;"";"RUE";"0440";"DU PUY DE VAURS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";402;"";"13";37;"27";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"611551";"15012";NA;NA;NA;NA;NA;NA;NA;1;"17/03/2022";"Vente";58000;10;"";"RUE";"0440";"DU PUY DE VAURS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AD";402;"";"51";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"611611";"15012";NA;NA;NA;NA;NA;NA;NA;3;"15/03/2022";"Echange";47620;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";318;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";450
"611612";"15012";NA;NA;NA;NA;NA;NA;NA;3;"15/03/2022";"Echange";47620;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";319;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";210
"611613";"15012";NA;NA;NA;NA;NA;NA;NA;3;"15/03/2022";"Echange";47620;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";320;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";2
"611614";"15012";NA;NA;NA;NA;NA;NA;NA;3;"15/03/2022";"Echange";47620;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";321;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";16
"611615";"15012";NA;NA;NA;NA;NA;NA;NA;3;"15/03/2022";"Echange";47620;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";322;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";188
"611616";"15012";NA;NA;NA;NA;NA;NA;NA;4;"15/03/2022";"Echange";31120;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";314;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";98
"611617";"15012";NA;NA;NA;NA;NA;NA;NA;4;"15/03/2022";"Echange";31120;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";315;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";86
"611618";"15012";NA;NA;NA;NA;NA;NA;NA;4;"15/03/2022";"Echange";31120;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";342;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";113
"611619";"15012";NA;NA;NA;NA;NA;NA;NA;4;"15/03/2022";"Echange";31120;NA;"";"";"B101";"CHAMPS DES ROUETS";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AP";343;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"P";"";92
"611653";"15012";NA;NA;NA;NA;NA;NA;NA;1;"12/03/2022";"Vente";160000;21;"";"CHE";"0250";"DES GRANGES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BI";341;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";543
"611654";"15012";NA;NA;NA;NA;NA;NA;NA;1;"12/03/2022";"Vente";160000;21;"";"CHE";"0250";"DES GRANGES";15130;"ARPAJON-SUR-CERE";"15";12;NA;"BI";341;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;95;4;"S";"";543
"611664";"15012";NA;NA;NA;NA;NA;NA;NA;1;"18/03/2022";"Vente";36550;NA;"";"";"B051";"LE BOURG";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AE";124;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";190
"611665";"15012";NA;NA;NA;NA;NA;NA;NA;1;"18/03/2022";"Vente";36550;33;"";"RUE";"0160";"FELIX RAMOND";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AE";125;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;75;4;"S";"";91
"611666";"15012";NA;NA;NA;NA;NA;NA;NA;1;"18/03/2022";"Vente";36550;NA;"";"";"B051";"LE BOURG";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AE";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";98
"611667";"15012";NA;NA;NA;NA;NA;NA;NA;1;"18/03/2022";"Vente";36550;NA;"";"";"B051";"LE BOURG";15130;"ARPAJON-SUR-CERE";"15";12;NA;"AE";216;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";9
